march: Peter Denning, Robert Ashenhurst, David Patterson, Peter Neumann, Donald Towsley, Rajeev Gupta, Michael Stonebraker, Diane Crawford, Jeffrey Ullman, Rockford Ross, Henry M Walker, Peter Henderson, William Tracz, Beth Simon, Diane Crawford, Aaron Weiss, Patrick Hanrahan, Hanan Samet, Eric Roberts, Susan Rodger, Aaron Marcus, Donald P Greenberg, Dan Suciu, Owen Astrachan, Tony Clear, Mordechai Moti BenAri, Jennifer Widom, Michael Scott, Nick McKeown, Nicklaus Wirth
processormemori: Peter Denning, Kathryn McKinley, David Patterson, Rajeev Gupta, Martin Rinard, Frans Kaashoek, Mahmut T Kandemir, Mark Hill, John Hennessy, Joseph Hellerstein, Henry Levy, Nikil D Dutt, Monica Lam, Trevor Mudge, James Larus, Rastislav Bodk, David Bacon, David DeWitt, Yuanyuan Zhou, David Wood, Michael Hicks, Susan Eggers, Sarita V Adve, Anoop Gupta, Yale N Patt, Brian Bershad, Todd C Mowry, Norman P Jouppi, Anant Agarwal, Mendel Rosenblum
memorilatenc: David Patterson, Donald Towsley, Rajeev Gupta, Mahmut T Kandemir, Mark Thorson, Mark Hill, Lixia Zhang, John Hennessy, Henry Levy, Nikil D Dutt, Monica Lam, Trevor Mudge, James Larus, Phillip B Gibbons, Rastislav Bodk, Margaret Martonosi, Christoforos Kozyrakis, David R Cheriton, Yuanyuan Zhou, David Wood, Susan Eggers, Sarita V Adve, Anoop Gupta, Yale N Patt, Lieven Eeckhout, Keshav Pingali, Todd C Mowry, Norman P Jouppi, Mendel Rosenblum, Timothy Sherwood
speed: Kathryn McKinley, Robert Ashenhurst, David Patterson, Peter Neumann, Mark Doernhoefer, Frans Kaashoek, Mark Thorson, John Hennessy, Philip S Yu, Jon Crowcroft, Trevor Mudge, Thomas Gro, Edward Lazowska, Deborah Estrin, Yuanyuan Zhou, Andries van Dam, Laurence Press, Paul Frenger, Kang G Shin, George NevilleNeil, George Varghese, Mary Shaw, Jeffrey Mogul, Diane Crawford, Norman P Jouppi, Aaron Weiss, Craig Chambers, Aaron Marcus, Andrew Tanenbaum, John C Lui
survey: Peter Denning, Robert Ashenhurst, Mark Doernhoefer, Jennifer Rexford, Diane Crawford, Jon Crowcroft, James Gray, Henry M Walker, Deborah Estrin, Brad Myers, Peter Henderson, Mary Beth Rosson, Laurence Press, John M Carroll, Elisa Bertino, Peter Wegner, Mark Guzdial, Mary Shaw, Beth Simon, Diane Crawford, Eric Roberts, Susan Rodger, Aaron Marcus, Phillip Bernstein, Dan Suciu, Owen Astrachan, Jonathan Grudin, Nicklaus Wirth, Willy Zwaenepoel, Dennis Fowler
display: Peter Denning, Mark Doernhoefer, Michael Stonebraker, Diane Crawford, Ben Shneiderman, Joseph Hellerstein, Henry Levy, Jon Crowcroft, Marianne Winslett, Monica Lam, Rockford Ross, James Gray, Brad Myers, Andries van Dam, Laurence Press, Yannis Ioannidis, Paul Frenger, Beth Simon, David Maier, Aaron Weiss, Patrick Hanrahan, Jean Sammet, Eric Roberts, Susan Rodger, Aaron Marcus, Donald P Greenberg, John C Lui, Thomas Reps, Owen Astrachan, Henry Baker
differtime: Peter Denning, Donald Towsley, Frans Kaashoek, Jennifer Rexford, Lixia Zhang, Ben Shneiderman, Henry Levy, Philip S Yu, Marianne Winslett, Amin Vahdat, Monica Lam, David Bacon, David DeWitt, Margaret Martonosi, Henry M Walker, Deborah Estrin, Yuanyuan Zhou, Andries van Dam, Nick Feamster, Frank Mueller, Kang G Shin, Stefano Ceri, Elisa Bertino, George Varghese, Geoffrey M Voelker, Sushil Jajodia, Raghu Ramakrishnan, Timothy Sherwood, David Culler, Jean Sammet
networktopolog: David Patterson, Scott Shenker, Hctor GarcaMolina, Donald Towsley, Frans Kaashoek, Jennifer Rexford, Mark Hill, Lixia Zhang, Thomas Anderson, Randy Katz, Joseph Hellerstein, Jon Crowcroft, Amin Vahdat, Thomas Gro, Rachid Guerraoui, Mooly Sagiv, Ion Stoica, Deborah Estrin, Christoforos Kozyrakis, Ramesh Govindan, Larry Peterson, David Wood, Nick Feamster, Kang G Shin, George Varghese, Jeffrey Mogul, Geoffrey M Voelker, Sushil Jajodia, Mendel Rosenblum, David Culler
processorperform: Kathryn McKinley, David Patterson, Donald Towsley, Frans Kaashoek, Mark Thorson, Mark Hill, Lixia Zhang, John Hennessy, Joseph Hellerstein, Henry Levy, Amin Vahdat, Trevor Mudge, James Larus, Rastislav Bodk, Alan Burns, Margaret Martonosi, Christoforos Kozyrakis, Larry Peterson, David R Cheriton, Yuanyuan Zhou, David Wood, Susan Eggers, Sarita V Adve, Anoop Gupta, Yale N Patt, Lieven Eeckhout, George Varghese, Brian Bershad, Geoffrey M Voelker, Norman P Jouppi
feedback: David Patterson, Mark Doernhoefer, Martin Rinard, Frans Kaashoek, Mahmut T Kandemir, Jennifer Rexford, Lixia Zhang, Diane Crawford, Ben Shneiderman, Joseph Hellerstein, Jon Crowcroft, Henry M Walker, Deborah Estrin, Brad Myers, David R Cheriton, Frank Mueller, Kang G Shin, John M Carroll, Mark Guzdial, Mary Shaw, Raghu Ramakrishnan, Beth Simon, Aaron Weiss, Hari Balakrishnan, Mateo Valero, Susan Rodger, Aaron Marcus, Tony Clear, Thomas A Henzinger, Nick McKeown
lab: Peter Denning, Robert Ashenhurst, David Patterson, Scott Shenker, Peter Neumann, Donald Towsley, Joseph Hellerstein, Jon Crowcroft, Marianne Winslett, Rockford Ross, Amer Diwan, Henry M Walker, Paul Frenger, Stefano Ceri, John M Carroll, George NevilleNeil, Mark Guzdial, Mary Shaw, Jeffrey Mogul, Norman P Jouppi, Hanan Samet, Jean Sammet, Eric Roberts, Susan Rodger, Dan Suciu, Owen Astrachan, Tony Clear, Jonathan Grudin, Nicklaus Wirth, Elliot Soloway
computarchitectur: Peter Denning, Robert Ashenhurst, David Patterson, Mark Doernhoefer, Mahmut T Kandemir, Mark Thorson, Mark Hill, John Hennessy, Henry Levy, Nikil D Dutt, Trevor Mudge, Thomas Gro, James Gray, Henry M Walker, Christoforos Kozyrakis, Andries van Dam, Susan Eggers, Sarita V Adve, Paul Frenger, Frank Mueller, Yale N Patt, Lieven Eeckhout, Peter Wegner, Mark Guzdial, George Varghese, Norman P Jouppi, Mendel Rosenblum, Timothy Sherwood, David Culler, Jean Sammet
faculti: Peter Denning, Robert Ashenhurst, David Patterson, Donald Towsley, Ben Shneiderman, Michael Carey, Marianne Winslett, Rockford Ross, Henry M Walker, Edward Lazowska, Peter Henderson, Yuanyuan Zhou, Michael Hicks, Andries van Dam, Nick Feamster, Laurence Press, Peter Wegner, Mark Guzdial, Mary Shaw, William Tracz, Beth Simon, Diane Crawford, David Maier, Eric Roberts, Susan Rodger, Dan Suciu, Owen Astrachan, Tony Clear, Jiawei Han, Jonathan Grudin
graphic: Peter Denning, Robert Ashenhurst, Mark Doernhoefer, Mark Thorson, Ben Shneiderman, Henry Levy, Brad Myers, Peter Henderson, Andries van Dam, Paul Frenger, Lieven Eeckhout, Hal Berghel, Mark Guzdial, Diane Crawford, David Maier, Aaron Weiss, Patrick Hanrahan, Eric Roberts, Susan Rodger, Aaron Marcus, Donald P Greenberg, Owen Astrachan, Jonathan Grudin, Susanne Humphrey, David Ginat, Robert Glass, Joseph Bergin, Frdo Durand, Robert Aiken, Saul Gorn
datapage: Kathryn McKinley, David Patterson, Hctor GarcaMolina, Rajeev Gupta, Michael Stonebraker, Mahmut T Kandemir, Mark Thorson, Mark Hill, Thomas Anderson, John Hennessy, Joseph Hellerstein, Henry Levy, Philip S Yu, Michael Carey, Nikil D Dutt, Monica Lam, Trevor Mudge, Jeffrey Ullman, Phillip B Gibbons, David DeWitt, James Gray, Edward Lazowska, Barbara Liskov, David Wood, Susan Eggers, Yannis Ioannidis, Anoop Gupta, Geoffrey M Voelker, Todd C Mowry, Raghu Ramakrishnan
le: Kathryn McKinley, Scott Shenker, Peter Neumann, Mark Doernhoefer, Donald Towsley, Rajeev Gupta, Martin Rinard, Frans Kaashoek, Mahmut T Kandemir, Marianne Winslett, Nikil D Dutt, Amin Vahdat, Thomas Gro, Ion Stoica, Barbara Liskov, Larry Peterson, David R Cheriton, Yuanyuan Zhou, Michael Hicks, Laurence Press, Paul Frenger, Kang G Shin, Yale N Patt, John M Carroll, George NevilleNeil, Hal Berghel, Geoffrey M Voelker, Sushil Jajodia, Susan Rodger, John C Lui
monitor: Scott Shenker, Peter Neumann, Hctor GarcaMolina, Donald Towsley, Rajeev Gupta, Jennifer Rexford, Lixia Zhang, Jon Crowcroft, Amin Vahdat, Monica Lam, Andy Wellings, Rockford Ross, Phillip B Gibbons, Amer Diwan, David Bacon, Alan Burns, Margaret Martonosi, Henry M Walker, Edward Lazowska, Deborah Estrin, David Parnas, Barbara Liskov, Ramesh Govindan, Yuanyuan Zhou, Andries van Dam, Nick Feamster, Laurence Press, Frank Mueller, Peter Wegner, Geoffrey M Voelker
systemsection: Kathryn McKinley, Scott Shenker, Hctor GarcaMolina, Michael Stonebraker, Alexander Aiken, John Hennessy, Joseph Hellerstein, Jon Crowcroft, Amin Vahdat, Monica Lam, Jeffrey Ullman, Andy Wellings, James Larus, Amer Diwan, David DeWitt, James Gray, Henry M Walker, Ion Stoica, Deborah Estrin, Christoforos Kozyrakis, Ramesh Govindan, Larry Peterson, David Wood, Susan Eggers, Sarita V Adve, Anoop Gupta, Kang G Shin, Stefano Ceri, Yale N Patt, Brian Bershad
staticanalysi: Kathryn McKinley, Rajeev Gupta, Martin Rinard, Mary Lou Soffa, Alexander Aiken, Marianne Winslett, Nikil D Dutt, Monica Lam, Andy Wellings, James Larus, Thomas Gro, Amer Diwan, Rastislav Bodk, David Bacon, Alan Burns, Mooly Sagiv, Peter Henderson, Christoforos Kozyrakis, Saman Amarasinghe, Yuanyuan Zhou, Michael Hicks, Susan Eggers, Frank Mueller, Brian Bershad, Keshav Pingali, Beth Simon, Jan Vitek, Craig Chambers, Simon Peyton Jones, Jens Palsberg
datablock: David Patterson, Donald Towsley, Rajeev Gupta, Frans Kaashoek, Michael Stonebraker, Mahmut T Kandemir, Mark Hill, Thomas Anderson, Randy Katz, John Hennessy, Nikil D Dutt, Amin Vahdat, Monica Lam, Trevor Mudge, James Larus, Phillip B Gibbons, Ion Stoica, Christoforos Kozyrakis, Saman Amarasinghe, Yuanyuan Zhou, David Wood, Michael Hicks, Susan Eggers, Kang G Shin, Yale N Patt, George Varghese, Geoffrey M Voelker, Todd C Mowry, Raghu Ramakrishnan, Norman P Jouppi
vol: Peter Denning, Robert Ashenhurst, Mark Hill, Diane Crawford, Ben Shneiderman, Jon Crowcroft, Jeffrey Ullman, Andy Wellings, Rockford Ross, Alan Burns, Edward Lazowska, Peter Henderson, David Parnas, Barbara Liskov, Laurence Press, Paul Frenger, Frank Mueller, Hal Berghel, George Varghese, Diane Crawford, Patrick Hanrahan, Hanan Samet, Jean Sammet, Eric Roberts, Phillip Bernstein, Donald P Greenberg, Martn Abadi, James Kurose, Edward Coffman, Jonathan Grudin
pc: David Patterson, Peter Neumann, Rajeev Gupta, Frans Kaashoek, Mark Thorson, Diane Crawford, Ben Shneiderman, Thomas Anderson, John Hennessy, Joseph Hellerstein, Philip S Yu, Jon Crowcroft, Thomas Gro, Rachid Guerraoui, Mooly Sagiv, Brad Myers, Michael Hicks, Laurence Press, Paul Frenger, Anoop Gupta, Brian Bershad, Jeffrey Mogul, Beth Simon, Diane Crawford, Jan Vitek, Norman P Jouppi, Aaron Weiss, Hanan Samet, Doug Burger, Martn Abadi
loss: Peter Denning, Robert Ashenhurst, David Patterson, Scott Shenker, Peter Neumann, Donald Towsley, Frans Kaashoek, Lixia Zhang, Diane Crawford, Thomas Anderson, Randy Katz, Joseph Hellerstein, Jon Crowcroft, Rachid Guerraoui, Ion Stoica, Deborah Estrin, Peter Henderson, Ramesh Govindan, Larry Peterson, David R Cheriton, Nick Feamster, Paul Frenger, Kang G Shin, George Varghese, Geoffrey M Voelker, William Tracz, Hari Balakrishnan, John C Lui, James Kurose, Edward Coffman
dataflow: Peter Denning, Scott Shenker, Donald Towsley, Rajeev Gupta, Mahmut T Kandemir, Mark Thorson, Lixia Zhang, Mary Lou Soffa, John Hennessy, Jon Crowcroft, Nikil D Dutt, Amin Vahdat, Monica Lam, Jeffrey Ullman, James Larus, Thomas Gro, Rastislav Bodk, David Bacon, Alan Burns, James Gray, Mooly Sagiv, Christoforos Kozyrakis, Saman Amarasinghe, Barbara Liskov, Larry Peterson, Susan Eggers, Yale N Patt, Keshav Pingali, Geoffrey M Voelker, David Culler
cachblock: Kathryn McKinley, David Patterson, Rajeev Gupta, Frans Kaashoek, Mahmut T Kandemir, Mark Thorson, Mark Hill, Randy Katz, John Hennessy, Henry Levy, Nikil D Dutt, Trevor Mudge, James Larus, Phillip B Gibbons, Amer Diwan, Rastislav Bodk, Margaret Martonosi, Ion Stoica, Christoforos Kozyrakis, David R Cheriton, Yuanyuan Zhou, David Wood, Susan Eggers, Frank Mueller, Anoop Gupta, Yale N Patt, Brian Bershad, Keshav Pingali, Todd C Mowry, Norman P Jouppi
differprocessor: Rajeev Gupta, Frans Kaashoek, Mahmut T Kandemir, Mark Hill, Thomas Anderson, John Hennessy, Henry Levy, Philip S Yu, Marianne Winslett, Nikil D Dutt, Monica Lam, Trevor Mudge, Andy Wellings, James Larus, Thomas Gro, Alan Burns, David DeWitt, Margaret Martonosi, Edward Lazowska, Christoforos Kozyrakis, Saman Amarasinghe, Yuanyuan Zhou, David Wood, Susan Eggers, Sarita V Adve, Frank Mueller, Anoop Gupta, Lieven Eeckhout, Brian Bershad, Todd C Mowry
newtype: Kathryn McKinley, David Patterson, Peter Neumann, Michael Stonebraker, Mary Lou Soffa, Alexander Aiken, Michael Carey, Jeffrey Ullman, Andy Wellings, Rachid Guerraoui, Amer Diwan, David Bacon, Alan Burns, David DeWitt, Peter Henderson, David Parnas, Barbara Liskov, Yuanyuan Zhou, Michael Hicks, Sarita V Adve, Stefano Ceri, Peter Wegner, Mary Shaw, Sushil Jajodia, William Tracz, Jan Vitek, David Maier, Craig Chambers, Patrick Hanrahan, Simon Peyton Jones
newidea: Peter Denning, Hctor GarcaMolina, Mark Doernhoefer, Michael Stonebraker, Mark Thorson, Jennifer Rexford, Ben Shneiderman, Joseph Hellerstein, Jon Crowcroft, Michael Carey, Marianne Winslett, Jeffrey Ullman, Rockford Ross, David DeWitt, James Gray, Henry M Walker, Edward Lazowska, David Parnas, Barbara Liskov, Michael Hicks, Yannis Ioannidis, Stefano Ceri, Mark Guzdial, Raghu Ramakrishnan, Diane Crawford, Jan Vitek, David Maier, Aaron Weiss, Phillip Bernstein, Mordechai Moti BenAri
eld: Kathryn McKinley, Peter Neumann, Martin Rinard, Frans Kaashoek, Jennifer Rexford, Alexander Aiken, Michael Carey, Monica Lam, Thomas Gro, Rockford Ross, Amer Diwan, Rastislav Bodk, David Bacon, Mooly Sagiv, Henry M Walker, Christoforos Kozyrakis, Michael Hicks, Nick Feamster, Yannis Ioannidis, Stefano Ceri, George NevilleNeil, George Varghese, Keshav Pingali, Jan Vitek, David Culler, Patrick Hanrahan, Hari Balakrishnan, Susan Rodger, Phillip Bernstein, Martn Abadi
dataelement: Mark Doernhoefer, Rajeev Gupta, Michael Stonebraker, Mahmut T Kandemir, Mark Thorson, Mark Hill, Lixia Zhang, Ben Shneiderman, Henry Levy, Michael Carey, Nikil D Dutt, Monica Lam, Trevor Mudge, James Larus, Thomas Gro, James Gray, Henry M Walker, Christoforos Kozyrakis, Saman Amarasinghe, David R Cheriton, Andries van Dam, Sarita V Adve, Paul Frenger, Stefano Ceri, Elisa Bertino, Peter Wegner, Keshav Pingali, Todd C Mowry, Sushil Jajodia, William Tracz
differnode: David Patterson, Scott Shenker, Donald Towsley, Frans Kaashoek, Jennifer Rexford, Lixia Zhang, Ben Shneiderman, Joseph Hellerstein, Henry Levy, Philip S Yu, Marianne Winslett, Amin Vahdat, Jeffrey Ullman, Rachid Guerraoui, Edward Lazowska, Ion Stoica, Deborah Estrin, Barbara Liskov, Ramesh Govindan, Larry Peterson, Nick Feamster, Yannis Ioannidis, Frank Mueller, Anoop Gupta, Kang G Shin, Stefano Ceri, Brian Bershad, Keshav Pingali, Geoffrey M Voelker, Sushil Jajodia
professor: Peter Denning, Robert Ashenhurst, Peter Neumann, Donald Towsley, Diane Crawford, Ben Shneiderman, Mary Lou Soffa, Philip S Yu, Jon Crowcroft, Marianne Winslett, Rockford Ross, Amer Diwan, David DeWitt, Andries van Dam, Laurence Press, Peter Wegner, Beth Simon, Diane Crawford, Eric Roberts, Susan Rodger, Maurice Herlihy, Donald P Greenberg, Jiawei Han, Jonathan Grudin, Nick McKeown, Dennis Fowler, Richard Snodgrass, Elliot Soloway, Bernard Galler, Edward Fox
denit: Kathryn McKinley, Rajeev Gupta, Mary Lou Soffa, Monica Lam, Andy Wellings, Rockford Ross, Phillip B Gibbons, Rachid Guerraoui, David Bacon, Alan Burns, Mooly Sagiv, Peter Henderson, David Parnas, Yuanyuan Zhou, Michael Hicks, Nick Feamster, Frank Mueller, Kang G Shin, Elisa Bertino, Keshav Pingali, Todd C Mowry, Sushil Jajodia, Jan Vitek, Craig Chambers, Simon Peyton Jones, Hari Balakrishnan, Mateo Valero, Maurice Herlihy, Jens Palsberg, Phillip Bernstein
programstate: Peter Denning, Kathryn McKinley, Martin Rinard, Mary Lou Soffa, Alexander Aiken, Monica Lam, Jeffrey Ullman, James Larus, Phillip B Gibbons, Rachid Guerraoui, Amer Diwan, Rastislav Bodk, David Bacon, Alan Burns, Mooly Sagiv, Brad Myers, David R Cheriton, Yuanyuan Zhou, Michael Hicks, Andries van Dam, George NevilleNeil, Peter Wegner, Keshav Pingali, Beth Simon, Timothy Sherwood, Craig Chambers, Simon Peyton Jones, Scott Mahlke, Jens Palsberg, Martn Abadi
newmodel: Robert Ashenhurst, David Patterson, Peter Neumann, Hctor GarcaMolina, Martin Rinard, Mary Lou Soffa, Michael Carey, Marianne Winslett, Andy Wellings, James Larus, Rastislav Bodk, Alan Burns, Deborah Estrin, Brad Myers, Mary Beth Rosson, Sarita V Adve, Yale N Patt, Lieven Eeckhout, Peter Wegner, Geoffrey M Voelker, Raghu Ramakrishnan, Norman P Jouppi, Anant Agarwal, David Culler, Aaron Weiss, Patrick Hanrahan, Simon Peyton Jones, John C Lui, Dan Suciu, Dean M Tullsen
overalperform: Scott Shenker, Hctor GarcaMolina, Donald Towsley, Mahmut T Kandemir, Mark Hill, Lixia Zhang, John Hennessy, Henry Levy, Marianne Winslett, Amin Vahdat, Trevor Mudge, Amer Diwan, David DeWitt, Margaret Martonosi, Edward Lazowska, Christoforos Kozyrakis, Mary Beth Rosson, Larry Peterson, Yuanyuan Zhou, David Wood, Susan Eggers, Frank Mueller, Anoop Gupta, Lieven Eeckhout, Brian Bershad, Geoffrey M Voelker, Todd C Mowry, Norman P Jouppi, Mendel Rosenblum, Mateo Valero
argument: Robert Ashenhurst, Scott Shenker, Mark Thorson, Jennifer Rexford, Diane Crawford, Ben Shneiderman, Henry Levy, Jon Crowcroft, Jeffrey Ullman, Alan Burns, Henry M Walker, Edward Lazowska, Peter Henderson, George NevilleNeil, Peter Wegner, Hal Berghel, Mark Guzdial, Jeffrey Mogul, Raghu Ramakrishnan, Diane Crawford, Jan Vitek, Aaron Weiss, Craig Chambers, Simon Peyton Jones, Alexander Wolf, Jens Palsberg, Martn Abadi, Owen Astrachan, Ken Kennedy, Jennifer Widom
manicomput: Peter Denning, Robert Ashenhurst, David Patterson, Peter Neumann, Mark Doernhoefer, Martin Rinard, Diane Crawford, Mary Lou Soffa, Jeffrey Ullman, Rockford Ross, Henry M Walker, Peter Henderson, David Parnas, Andries van Dam, Laurence Press, Mark Guzdial, Mary Shaw, Jeffrey Mogul, William Tracz, Beth Simon, Diane Crawford, Aaron Weiss, Patrick Hanrahan, Jean Sammet, Eric Roberts, Susan Rodger, Owen Astrachan, Tony Clear, Bradley Calder, Susanne Humphrey
pagesize: Peter Denning, Kathryn McKinley, David Patterson, Hctor GarcaMolina, Michael Stonebraker, Mahmut T Kandemir, Mark Thorson, Mark Hill, Thomas Anderson, Randy Katz, John Hennessy, Henry Levy, Michael Carey, Amin Vahdat, Monica Lam, Trevor Mudge, Jeffrey Ullman, James Larus, David Bacon, David DeWitt, Margaret Martonosi, James Gray, David R Cheriton, Yuanyuan Zhou, David Wood, Susan Eggers, Anoop Gupta, George Varghese, Brian Bershad, Geoffrey M Voelker
frame: Donald Towsley, Mahmut T Kandemir, Jennifer Rexford, Thomas Anderson, Philip S Yu, Nikil D Dutt, Margaret Martonosi, Ion Stoica, Larry Peterson, David R Cheriton, Andries van Dam, Sarita V Adve, Paul Frenger, Kang G Shin, Lieven Eeckhout, Hal Berghel, George Varghese, Geoffrey M Voelker, Beth Simon, Jan Vitek, David Culler, Patrick Hanrahan, Simon Peyton Jones, Hari Balakrishnan, Eric Roberts, Doug Burger, Donald P Greenberg, Andrew Tanenbaum, John C Lui, Mark Horowitz
datarefer: Peter Denning, Kathryn McKinley, Hctor GarcaMolina, Donald Towsley, Rajeev Gupta, Mahmut T Kandemir, Mark Hill, Thomas Anderson, John Hennessy, Henry Levy, Philip S Yu, Nikil D Dutt, Monica Lam, Trevor Mudge, Rastislav Bodk, Margaret Martonosi, Edward Lazowska, Larry Peterson, Andries van Dam, Susan Eggers, Sarita V Adve, Frank Mueller, Anoop Gupta, Keshav Pingali, Todd C Mowry, Norman P Jouppi, Anant Agarwal, Mendel Rosenblum, Timothy Sherwood, Craig Chambers
systemcompon: David Patterson, Hctor GarcaMolina, Martin Rinard, Frans Kaashoek, Mark Hill, Thomas Anderson, Randy Katz, Henry Levy, Philip S Yu, Nikil D Dutt, Amin Vahdat, Monica Lam, Trevor Mudge, James Larus, Henry M Walker, Edward Lazowska, Brad Myers, David Parnas, Ramesh Govindan, Larry Peterson, David Wood, Susan Eggers, Sarita V Adve, Brian Bershad, Jeffrey Mogul, Geoffrey M Voelker, Sushil Jajodia, Norman P Jouppi, Anant Agarwal, Timothy Sherwood
maniprogram: Peter Denning, Kathryn McKinley, Robert Ashenhurst, Hctor GarcaMolina, Mark Doernhoefer, Martin Rinard, Mark Thorson, Ben Shneiderman, Thomas Anderson, Alexander Aiken, Monica Lam, James Larus, Thomas Gro, Rockford Ross, Amer Diwan, Rastislav Bodk, Mooly Sagiv, Peter Henderson, Saman Amarasinghe, Michael Hicks, Andries van Dam, Susan Eggers, Keshav Pingali, Timothy Sherwood, Craig Chambers, Simon Peyton Jones, Jean Sammet, Eric Roberts, Thomas Reps, Ken Kennedy
cachaccess: David Patterson, Rajeev Gupta, Mahmut T Kandemir, Mark Thorson, Mark Hill, Lixia Zhang, Randy Katz, Henry Levy, Nikil D Dutt, Trevor Mudge, Phillip B Gibbons, Amer Diwan, Margaret Martonosi, Christoforos Kozyrakis, David R Cheriton, Yuanyuan Zhou, David Wood, Susan Eggers, Sarita V Adve, Frank Mueller, Anoop Gupta, Yale N Patt, Lieven Eeckhout, George Varghese, Brian Bershad, Keshav Pingali, Todd C Mowry, Norman P Jouppi, Anant Agarwal, Mendel Rosenblum
designsystem: Peter Denning, Robert Ashenhurst, Peter Neumann, Mark Doernhoefer, Michael Stonebraker, Ben Shneiderman, Nikil D Dutt, Amin Vahdat, Trevor Mudge, Jeffrey Ullman, James Larus, David Bacon, David DeWitt, Brad Myers, Peter Henderson, Christoforos Kozyrakis, David Parnas, Mary Beth Rosson, Larry Peterson, David R Cheriton, Andries van Dam, Paul Frenger, Kang G Shin, John M Carroll, Mark Guzdial, Jeffrey Mogul, William Tracz, Patrick Hanrahan, Jean Sammet, Alexander Wolf
realsystem: Peter Denning, Peter Neumann, Hctor GarcaMolina, Frans Kaashoek, Michael Stonebraker, Lixia Zhang, Diane Crawford, Ben Shneiderman, Joseph Hellerstein, Philip S Yu, Jon Crowcroft, Michael Carey, Marianne Winslett, Nikil D Dutt, Monica Lam, Andy Wellings, Alan Burns, David DeWitt, James Gray, Edward Lazowska, Christoforos Kozyrakis, David Parnas, Barbara Liskov, Larry Peterson, Yuanyuan Zhou, Kang G Shin, George NevilleNeil, Jeffrey Mogul, William Tracz, David Maier
wireless: Scott Shenker, Peter Neumann, Mark Doernhoefer, Donald Towsley, Lixia Zhang, Diane Crawford, Randy Katz, Jon Crowcroft, Marianne Winslett, Amin Vahdat, Trevor Mudge, Margaret Martonosi, Ion Stoica, Deborah Estrin, Ramesh Govindan, David R Cheriton, Nick Feamster, Laurence Press, Paul Frenger, Kang G Shin, George NevilleNeil, Hal Berghel, Geoffrey M Voelker, Diane Crawford, David Culler, Aaron Weiss, Hari Balakrishnan, Scott Mahlke, Aaron Marcus, John C Lui
computnetwork: Peter Denning, Robert Ashenhurst, David Patterson, Scott Shenker, Peter Neumann, Hctor GarcaMolina, Donald Towsley, Mark Thorson, Jennifer Rexford, Lixia Zhang, Thomas Anderson, Jon Crowcroft, Rockford Ross, Henry M Walker, Edward Lazowska, Deborah Estrin, Larry Peterson, Nick Feamster, Laurence Press, Paul Frenger, Stefano Ceri, George NevilleNeil, Peter Wegner, Hal Berghel, George Varghese, Jeffrey Mogul, Sushil Jajodia, Aaron Weiss, Jens Palsberg, Andrew Tanenbaum
util: Kathryn McKinley, Robert Ashenhurst, Scott Shenker, Peter Neumann, Mark Doernhoefer, Donald Towsley, Mark Thorson, Lixia Zhang, Ben Shneiderman, Thomas Anderson, Mary Lou Soffa, Randy Katz, Philip S Yu, Michael Carey, Marianne Winslett, Nikil D Dutt, Amin Vahdat, Andy Wellings, David Bacon, Alan Burns, Ion Stoica, Christoforos Kozyrakis, Nick Feamster, Frank Mueller, Kang G Shin, Yale N Patt, George NevilleNeil, Hal Berghel, Mary Shaw, Brian Bershad
board: Peter Denning, Kathryn McKinley, Robert Ashenhurst, David Patterson, Peter Neumann, Mark Thorson, Diane Crawford, Ben Shneiderman, Mary Lou Soffa, Trevor Mudge, Phillip B Gibbons, Henry M Walker, Brad Myers, Peter Henderson, Laurence Press, Paul Frenger, George NevilleNeil, Mark Guzdial, Keshav Pingali, Diane Crawford, Eric Roberts, Owen Astrachan, Henry Baker, Nicklaus Wirth, David Ginat, Richard Snodgrass, Elliot Soloway, Bernard Galler, Moshe Vardi, Craig Partridge
screen: Peter Denning, Robert Ashenhurst, Peter Neumann, Mark Doernhoefer, Martin Rinard, Michael Stonebraker, Mahmut T Kandemir, Diane Crawford, Ben Shneiderman, Rockford Ross, Brad Myers, Andries van Dam, Laurence Press, Paul Frenger, John M Carroll, Mark Guzdial, William Tracz, Beth Simon, Diane Crawford, Aaron Weiss, Patrick Hanrahan, Eric Roberts, Susan Rodger, Aaron Marcus, Donald P Greenberg, Thomas Reps, Dean M Tullsen, Jonathan Grudin, Thomas A Henzinger, Dennis Fowler
datapoint: Scott Shenker, Peter Neumann, Hctor GarcaMolina, Michael Stonebraker, Diane Crawford, Mary Lou Soffa, Alexander Aiken, Joseph Hellerstein, Philip S Yu, Jon Crowcroft, Trevor Mudge, Jeffrey Ullman, James Larus, Thomas Gro, Phillip B Gibbons, Amer Diwan, David DeWitt, Margaret Martonosi, James Gray, Ramesh Govindan, Andries van Dam, Nick Feamster, Yannis Ioannidis, Anoop Gupta, Lieven Eeckhout, Hal Berghel, Keshav Pingali, Raghu Ramakrishnan, Timothy Sherwood, Patrick Hanrahan
